title,description,season,episode,episode_title,content,genre
,,1,11,영웅이 살던 나라,"나루토와 사스케는 나무 오르기 훈련을 계속하고, 사쿠라는 다즈나를 따라 다리 공사 현장을 견학하러 간다. 다리 위에서는 가토의 영향 때문에 공사 인부들이 겁을 먹고 일을 쉬기도 하고, 다리가 완성되더라도 가토가 가만있지 않을 거라는 걱정이 오간다. 한편 집에서는 쓰나미가 사쿠라에게 이나리의 과거를 이야기해 준다. 과거 파도의 나라에 카이자라는 남자가 있었는데, 용감하고 힘이 세서 어느 날 홍수로 마을이 위기에 처했을 때 물살을 막아 다리를 지키고 사람들을 구해 영웅으로 불렸다. 어린 이나리는 그런 카이자를 진심으로 따르고 아버지처럼 여기며 함께 지냈다. 하지만 이후 가토가 파도의 나라에 영향력을 넓히기 시작하고, 가토의 부하들은 카이자를 방해하고 폭력을 행사한다. 결국 가토는 사람들 앞에서 카이자를 붙잡아 공개 처형해 버리고, 주민들은 두려움에 가토에게 맞서지 못한다. 이나리는 카이자가 죽어가는 장면을 직접 목격한 뒤 깊은 충격을 받았고, 그 이후로는 어떤 희망도 믿지 못하는 아이가 되었다는 이야기가 나온다. 현재로 돌아와, 이나리는 나루토 일행이 강한 적을 이길 수 없을 것이라고 계속 말하며, 다리 공사도 결국 실패로 돌아갈 것이라고 비관한다. 나루토는 이나리의 반응에 화가 나지만, 동시에 이나리가 겪은 일을 어느 정도 듣고 나서 복잡한 마음을 가진다. 밤에 나루토는 다리 건설이 끝났을 때의 모습을 떠올리며, 자신이 할 수 있는 역할을 생각한다. 다음 날 아침, 카카시는 제자들의 훈련 진행 상황을 확인하고, 사스케가 나무 꼭대기까지 오르게 된 것을 보고 실력이 상당히 늘었다고 판단한다. 나루토도 역시 연습을 통해 나무 꼭대기에 도달하는 데 성공하고, 둘은 서로에게 뒤처지지 않기 위해 계속해서 훈련을 이어가며 준비한다.",
,,1,12,다리 위의 마지막 결전,"카카시는 회복 후 제7반에게 다리가 거의 완성 단계에 있어 가토 측이 다시 움직일 가능성이 크다고 말하고, 다즈나를 호위해 다리로 나갈 준비를 한다. 이른 아침, 나루토는 피곤해서 잠에서 깨지 못하고, 사스케와 사쿠라, 카카시는 먼저 다즈나와 함께 다리로 향한다. 다리 위에 도착하자 안개가 짙게 깔려 있고, 일하고 있던 인부들이 모두 쓰러져 있거나 보이지 않는 상태다. 카카시는 이 상황을 보고 적의 습격으로 판단하고 제자들에게 경계 태세를 유지하라고 지시한다. 곧바로 자부자가 안개 속에서 모습을 드러내고, 그 옆에는 이전에 카카시 앞에 나타났던 가면을 쓴 소년이 다시 등장한다. 카카시는 자부자가 살아 있다는 사실에 놀랐지만 곧 전투 자세를 취한다. 한편, 다즈나의 집에서는 가토의 부하들이 집을 습격해 쓰나미와 이나리를 위협한다. 이나리는 두려움에 떨면서도 더 이상 도망치지 않기로 마음먹고, 집안의 도구를 들고 부하들에게 맞서려 한다. 그때 잠에서 깨어난 나루토가 상황을 목격하고 부하들을 제압한다. 나루토는 이나리에게 울기만 하지 말고 소중한 것을 지키기 위해 행동하라고 말한 뒤, 다리를 향해 전속력으로 달린다. 다시 다리 위에서는 카카시가 자부자와, 사스케와 사쿠라는 가면 쓴 소년과 마주서서 긴장한 채 대치를 이어간다. 자부자는 안개를 더욱 짙게 만들고 카카시를 상대하며, 가면 쓴 소년은 자신이 자부자의 동료임을 밝히고 사스케와 싸울 준비를 한다. 에피소드 마지막에는 나루토가 다리에 거의 도착해 뛰어가는 모습과, 다리 위에서 자부자와 카카시, 가면 쓴 소년과 사스케, 사쿠라가 각자의 위치에서 싸움을 시작할 준비를 하는 장면이 이어지며 끝난다.",
,,1,13,하쿠의 비술 · 마경빙정,"다리 위에서 카카시와 자부자가 다시 맞붙어 싸우는 동안, 가면을 쓴 소년(하쿠)은 사스케와 사쿠라, 다즈나 쪽으로 향한다. 나루토는 뒤늦게 다리로 달려오다가, 가면 소년 앞에 모습을 드러낸다. 나루토는 처음에 가면 소년을 알아보지 못하고 대화를 나누다가, 곧 사스케가 있는 쪽에서 싸움이 벌어지고 있다는 것을 눈치채고 그 방향으로 뛰어간다. 그 사이 하쿠는 여러 개의 얼음 거울을 세워 원형으로 둘러싼 뒤, 그 안에서 자유롭게 이동하며 바깥의 사스케를 사방에서 바늘로 공격하는 비술을 펼친다. 사스케는 사방에서 날아오는 바늘을 피하지 못하고 여러 곳을 맞으며 점점 지쳐 간다. 나루토가 도착했을 때 이미 얼음 거울로 된 원형 장벽이 완성되어 있고, 나루토는 사스케를 구하기 위해 안으로 뛰어들어가려다 결국 거울 안쪽으로 함께 갇히게 된다. 얼음 거울 안에서 하쿠는 거울 사이를 고속으로 이동하며 나루토와 사스케를 번갈아 공격하고, 둘은 하쿠의 속도를 전혀 따라잡지 못한 채 바늘 공격을 연달아 맞는다. 바깥에서는 카카시와 자부자의 싸움이 계속되며, 카카시는 다즈나를 지키기 위해 자부자의 공격을 막아내고, 자부자는 한손으로 거대한 칼을 다루며 안개 속에서 카카시를 견제한다. 에피소드는 나루토와 사스케가 하쿠의 비술 ‘마수천상빙진’ 안에 갇혀, 빠져나오지 못한 채 계속 공격을 받는 상황으로 끝난다.",
,,1,14,"의외성 No.1, 나루토 등장!","얼음 거울 안에서 하쿠의 공격은 계속되고, 나루토는 그림자 분신을 여러 개 만들어 한꺼번에 돌격하지만, 하쿠는 거울 사이를 빠르게 이동하면서 분신과 본체를 구별하지 않고 전부 바늘로 꿰뚫어 버린다. 분신들이 사라지고 나루토는 온몸에 상처를 입는다. 사스케 역시 사방에서 날아드는 바늘을 피하지 못하고 점점 지쳐 가지만, 싸움이 길어지면서 하쿠의 움직임이 어느 방향에서 오는지 눈으로 조금씩 읽기 시작한다. 사스케의 눈에는 점점 변화가 생기고, 카카시는 멀리서 사스케의 눈동자에 사륜안이 떠오르고 있다는 것을 알아차린다. 사스케는 하쿠의 공격 경로를 일부 예측해 바늘을 피하거나 튕겨내기 시작하지만, 여전히 완전히 막지는 못한다. 나루토는 하쿠가 자신과 예전에 숲에서 만났던 소년이라는 사실을 눈치채지 못한 채, 이름도 모르고 싸움을 계속한다. 한편, 다리의 다른 쪽에서는 다리 공사 인부들이 가토의 부하들에 의해 위협받고, 마을 사람들은 가토의 눈치를 보며 다리 공사를 도와야 할지 망설인다. 하쿠는 자신이 자부자를 위해 움직이는 도구라고 설명하면서, 나루토와 사스케에게 더 이상 싸움을 길게 끌지 않을 것이라고 말한다. 에피소드 후반부에는 하쿠가 속도를 더욱 끌어올려 두 사람을 집중적으로 공격하기 시작하고, 사스케가 나루토를 감싸며 바늘을 대신 맞는 장면이 이어지며 긴장감이 높아진 상태로 끝난다.",
,,1,15,앞이 보이지 않는 싸움,"얼음 거울 안에서 하쿠의 공격이 집중되자, 사스케는 점점 몸을 제대로 가누지 못할 정도로 상처를 입는다. 하쿠는 나루토를 노리고 던진 바늘을 사스케가 몸으로 막아내면서, 사스케의 몸에는 여러 개의 바늘이 깊게 박힌다. 나루토가 사스케에게 말을 걸지만, 사스케는 어린 시절 가족들을 잃은 기억, 오로지 형을 향한 증오와 복수심만을 붙들고 살아왔던 과거를 잠깐 떠올리며 쓰러져 움직이지 않게 된다. 나루토는 사스케가 눈앞에서 쓰러지는 모습을 보고 크게 흔들리면서, 사스케가 죽었다고 생각해 충격과 분노에 휩싸인다. 그 순간 나루토의 몸에서 강한 차크라가 뿜어져 나오고, 주위 공기가 바뀌며, 바닥과 몸에 새겨진 봉인의 틈새로 붉은 기운이 흘러나오는 듯한 연출이 이어진다. 한편, 다리 반대편에서는 카카시와 자부자의 싸움이 계속되고, 자부자는 짙은 안개를 이용해 카카시의 시야를 끊으면서 다즈나와 제자들을 노리는 기척을 보여 준다. 사쿠라는 다즈나를 지키기 위해 그의 곁을 떠나지 않고, 카카시는 자부자의 움직임을 추적하며, 자신이 한 번 더 기회를 잡으면 새로운 비술을 사용해 싸움을 끝낼 수 있다고 판단한다. 에피소드는 나루토의 몸에서 이변이 일어나며 강한 차크라가 솟구치기 시작하고, 하쿠와의 전세가 바뀔 조짐이 보이는 장면에서 마무리된다.",
,,1,16,해방된 봉인,"나루토의 몸에서 흘러나온 붉은 차크라는 주위에 강한 기압을 일으키고, 상처가 빠르게 회복되는 모습이 드러난다. 하쿠는 지금까지와 다른 기류를 느끼고, 나루토의 상태가 평범하지 않다는 것을 직감한다. 나루토는 사스케가 쓰러진 것에 대한 분노와 충격 속에서, 하쿠에게 달려들며 공격한다. 나루토의 속도와 힘은 이전과 완전히 달라져 있고, 하쿠가 얼음 거울 사이를 이동하며 공격하려 해도 나루토가 그 속도를 따라잡아 거울을 주먹으로 깨뜨리기 시작한다. 하쿠는 얼음 거울이 하나둘씩 부서지는 것을 보고 자신의 비술이 더 이상 우위를 갖지 못한다고 판단한다. 싸움 도중 나루토의 공격에 의해 하쿠의 가면이 깨지고, 나루토는 숲에서 만났던 상냥한 소년이 바로 이 가면 쓴 닌자였다는 사실을 알게 된다. 하쿠는 자신이 안개 마을 출신으로, 혈계한계를 가진 때문에 전쟁과 박해 속에서 가족을 잃고, 자부자에게 주워져 그의 도구로 살아왔다는 이야기를 간단히 꺼낸다. 나루토는 계속 싸우려 하지만, 하쿠는 자신의 역할이 자부자를 지키는 것이라며, 이미 마음속으로 죽을 각오가 되어 있다고 말한다. 한편, 카카시는 자부자와의 싸움에서 결판을 내기 위해 차크라를 모아 번개가 일렁이는 비술 ‘뢰광(치도리)’을 준비한다. 자부자는 카카시의 공격이 치명적이라는 것을 알고 곧바로 대응하려 하지만, 그 순간 하쿠는 나루토 쪽에서 몸을 빼서, 자부자가 있는 방향으로 빠르게 이동한다. 에피소드는 나루토가 하쿠를 따라가려는 찰나, 하쿠가 이미 전장 한가운데로 사라지고, 카카시가 자부자를 향해 전속력으로 치도리를 들이대는 장면으로 끝난다.",
,,1,17,하쿠의 숨겨진 과거,"에피소드 초반에는 하쿠의 과거가 회상 형식으로 자세히 그려진다. 눈 덮인 땅에서 하쿠는 혈계한계 능력을 가진 어머니와 함께 숨어 살고 있었지만, 어느 날 마을 사람들이 이 사실을 알아차리고, 하쿠의 아버지와 주민들이 혈계한계를 두려워해 하쿠의 어머니를 공격한다. 그 과정에서 하쿠는 무의식적으로 얼음 속성의 혈계한계 능력을 폭발시키고, 아버지와 주민들이 얼음에 갇혀 죽게 된다. 이후 하쿠는 완전히 고아가 되어 거리에서 떠돌다가, 쿠데타를 일으키려던 자부자에게 발견된다. 자부자는 하쿠의 눈빛과 능력을 보고, 자신에게 필요한 도구가 될 수 있다고 생각해 하쿠를 데리고 간다. 하쿠는 자부자를 위해 싸우고, 그가 원하면 언제든 죽을 각오를 하며, 자신은 단지 자부자에게 쓰이는 무기라고 스스로를 규정한다. 회상이 끝나고 현재로 돌아오면, 카카시의 치도리가 자부자를 향해 돌진하는 순간, 하쿠가 끼어들어 자부자를 대신해 공격을 몸으로 받아낸 모습이 나온다. 카카시는 하쿠가 대신 관통당했다는 사실을 뒤늦게 알고 놀라며 발을 멈춘다. 하쿠는 치명상을 입고 쓰러지고, 자부자는 무릎을 꿇은 채 하쿠의 시신을 내려다본다. 나루토는 다리의 다른 쪽에서 하쿠의 죽음을 눈치채고, 뒤늦게 그가 자신의 목숨을 버리고 자부자를 지킨 것을 이해하게 된다. 자부자는 처음에는 하쿠를 단지 도구였다고 말하지만, 카카시는 자부자의 표정과 말투에서 다른 감정을 읽는다. 에피소드는 하쿠의 시신이 자부자 근처에 놓이고, 긴 싸움이 사실상 끝난 뒤의 정적 속에서 다음 전개를 예고하며 마무리된다.",
,,1,18,닌자라는 이름의 도구,"하쿠가 죽고 자부자가 전투 불능 상태가 된 후, 다리 위에는 잠시 고요가 흐른다. 그때 가토가 다수의 건달과 부하들을 이끌고 다리 위에 나타난다. 가토는 자부자에게 이제 더 이상 쓸모가 없다며 그를 조롱하고, 하쿠의 시신을 발로 차며 모욕한다. 나루토는 이 모습을 보고 분노해, 자부자에게 하쿠를 도구라고만 말하면서도 실제로는 아무런 책임도 지지 않았다고 큰 소리로 따진다. 처음에는 자부자가 나루토의 말을 무시하거나 차갑게 받아치지만, 나루토의 울분 어린 말 속에서 하쿠가 자신에게 어떤 존재였는지를 다시 떠올리게 된다. 가토는 부하들에게 카카시 일행과 다즈나, 마을 사람들을 전부 죽이라고 지시하며 부하들을 앞으로 내세운다. 카카시는 이미 차크라를 많이 사용해 지친 상태지만, 여전히 싸울 준비를 한다. 그러나 자부자가 가토에게 다가가겠다고 나서면서 상황이 바뀐다. 자부자는 손과 팔이 제대로 쓰이지 않는 상태에서 입에 쿠나이를 물고, 몸으로 가토의 부하들 사이를 돌진해 다수의 적을 베어 넘긴다. 결국 자부자는 가토에게까지 도달해 그를 공격해 다리 난간 밖으로 떨어뜨려 죽게 만들고, 자신도 여러 상처를 입은 채 쓰러진다. 이나리는 마을 사람들을 이끌고 다리로 올라와, 가토의 부하들 일부를 돌과 도구로 막아내며 더 이상 가토에게 지배당하지 않겠다는 의지를 보여준다. 가토의 우두머리가 사라지자 남은 부하들은 겁을 먹고 도망친다. 싸움이 끝난 뒤, 카카시와 나루토 일행은 자부자와 하쿠의 시신을 나란히 눕혀 주고, 눈보라가 치던 하쿠의 고향 이야기를 떠올리며 조용히 떠나보낸다. 다리는 결국 완성되어 파도의 나라 주민들이 자유롭게 왕래할 수 있게 되고, 다리는 다즈나가 제안한 이름대로 ‘나루토 대교’로 불리게 된다. 임무를 마친 나루토, 사스케, 사쿠라는 카카시와 함께 나뭇잎 마을로 돌아가기로 하고, 다즈나와 그의 가족, 이나리와 작별 인사를 나누며 파도의 나라를 떠난다.",
,,1,19,자부자 눈과 함께 지다,"가토와 부하들이 쓰러지고 전투가 끝난 뒤, 다리 위에는 하쿠와 자부자의 시신이 나란히 놓인다. 카카시는 나루토와 사스케, 사쿠라, 다즈나에게 자부자와 하쿠의 관계와 싸움의 경위를 간단히 설명하고, 두 사람을 눈 덮인 곳에서 함께 잠들게 해 달라는 나루토의 말을 떠올린다. 자부자는 마지막 순간에 하쿠의 곁으로 다가가고, 하쿠의 몸 위에 쓰러져 숨을 거둔다. 이후 다리 공사 인부들과 마을 사람들은 가토가 사라졌다는 소식을 듣고 다리 공사를 재개할 수 있게 된다. 임무가 끝난 뒤, 나루토 일행은 파도의 나라를 떠나기 전에 다즈나와 그의 가족, 이나리와 작별 인사를 나눈다. 다즈나는 다리가 완성되면 많은 사람들이 오갈 것이라며, 다리 이름을 나루토 대교라고 짓겠다고 말한다. 나루토·사스케·사쿠라는 카카시와 함께 다시 나뭇잎 마을로 돌아가는 길에 오르고, 파도의 나라 편이 마무리된다.",
,,1,20,"새로운 이야기가 펼쳐진다, 중급닌자시험","나루토 일행은 나뭇잎 마을로 귀환해 일상으로 돌아온다. 나루토는 자신이 어려운 임무를 마치고 돌아왔다는 것을 자랑처럼 떠들며 마을 이곳저곳을 돌아다닌다. 코노하마루와 다시 마주친 나루토는 그와 장난을 치며 지내다가, 마을에 나뭇잎 마을 소속이 아닌 낯선 닌자들이 들어와 있다는 것을 알게 된다. 한편, 마을 안에서는 상급 닌자들을 모아 회의가 열리고, 3대 호카게는 각 마을에서 모인 하급 닌자들을 대상으로 하는 중급 닌자 선발 시험, 즉 중간시험을 곧 실시할 것이라고 알린다. 회의 자리에서 여러 상급 닌자들이 자신들의 팀을 시험에 내보낼지 말지 논의하고, 카카시는 제7반을 중간시험에 추천하겠다고 말한다. 나중에 카카시는 나루토, 사스케, 사쿠라에게 각각 추천장을 건네며, 이 시험에 응시하는지 여부는 각자의 판단에 맡기겠다고 설명한다. 세 사람은 갑작스럽게 중간시험 응시 기회를 받게 되고, 각자 시험에 도전하겠다고 마음을 정한다.",
,,1,21,새롭게 나타난 강적들,"중간시험 응시를 결심한 나루토는 추천장을 챙기고, 사스케와 사쿠라와 함께 시험장으로 향한다. 가는 길에 같은 기수였던 다른 하급 닌자들, 즉 이노, 시카마루, 쵸지, 히나타, 키바, 시노 등도 모두 시험장으로 모이고 있다는 사실이 드러난다. 시험장 건물 안으로 들어간 뒤, 일행은 위층으로 향하는 계단을 오르다가 301호 시험실 앞에 긴 줄이 생겨 있는 것을 보고 그곳이 시험장이라고 생각한다. 그러나 그 앞에서는 두 닌자가 문을 지키며 약한 지원자들을 떨어뜨리기 위한 시험이라고 말하면서, 출입을 막는다. 이때 나뭇잎 마을의 다른 상급 반이 등장하고, 흑발의 소년 네지와 무기 사용에 능한 텐텐이 함께 나타난다. 그와 함께 온 록 리는 문에 걸린 환술을 간파하고, “301호”라는 표시가 실제 층수와 맞지 않는다는 사실을 지적해, 이 문이 시험실이 아니라는 것을 밝혀낸다. 두 닌자는 환술을 걷고 사라지고, 나루토 일행은 진짜 시험실이 있는 층으로 향한다. 계단을 올라가던 중, 록 리는 사스케에게 관심을 보이고, 사쿠라에게 다가가 스스로를 소개하는 장면이 이어진다. 에피소드 후반에는 록 리가 사스케를 상대로 실력을 시험해 보고 싶다고 말하며 둘 사이에 대결 분위기가 형성되는 것으로 끝난다.",
,,1,22,"가슴이 뛴다, 뜨거운 도전장","록 리는 복도를 나오게 된 사스케와 마주선 뒤, 정식 시험에 들어가기 전에 사스케의 실력을 확인해 보고 싶다고 말한다. 나루토와 사쿠라, 그리고 주변에 있던 다른 동기들도 이 대결을 지켜보게 된다. 사스케는 록 리의 요청을 받아들여 싸움을 시작한다. 싸움 초반, 사스케는 사륜안을 사용해 록 리의 움직임을 읽으려 하지만, 록 리의 순수 체술 중심 공격 속도는 사스케의 예상보다 훨씬 빨라서, 사스케는 공격을 제대로 막지 못하고 여러 차례 타격을 당한다. 록 리는 연속 발차기와 회전 공격을 이용해 사스케를 압도하고, 천장과 바닥을 튕기며 움직이는 독특한 공격을 보여 준다. 사스케는 반격할 틈을 찾으려 하지만 점점 밀리기 시작한다. 록 리는 원래는 사용이 제한된 더 강한 기술을 쓰려고 후두에 감고 있던 중량을 풀 준비를 하다가, 그 순간 마이트 가이가 등장해 록 리를 말린다. 가이는 시험 전에 제자에게 너무 강한 기술을 쓰지 못하게 하며, 여기서 싸움을 그만두게 하고, 록 리와 사스케의 대결은 중단된다. 이후 나루토 일행과 다른 하급 닌자들은 정해진 시험실로 향하고, 중간시험이 곧 시작될 것이라는 긴장감 속에서 각자 자리에 앉게 되며 에피소드가 끝난다.",
,,1,23,모두 모여라! 올해의 신인 집합!,"진짜 중간시험 1차 시험실에 들어오자, 이미 여러 마을에서 온 하급 닌자들이 모여 있다. 나뭇잎 마을의 아홉 명 동기(나루토, 사스케, 사쿠라, 이노, 시카마루, 쵸지, 히나타, 키바, 시노)도 서로를 확인하고, 각 팀 별로 모여 앉는다. 그 사이, 모래 마을 출신의 세 사람, 즉 가아라, 텐텐과 함께 있었던 텐텐이 아니라 테마리, 캉쿠로가 다시 등장해 나루토 일행과 간단히 신경전을 벌인다. 시험실 안에서는 긴장된 분위기 속에서 서로를 탐색하는 시선들이 오가고, 나루토는 주위를 둘러보며 자신이 생각했던 것보다 훨씬 많은 강자들이 모여 있다는 사실을 실감한다. 이때 회색 머리카락에 안경을 쓴 카부토라는 하급 닌자가 다가와, 이 시험에 여러 번 응시한 경험이 있고 각 지원자들에 대한 정보 카드를 가지고 있다고 소개한다. 카부토는 나루토, 사스케, 사쿠라에게 시험의 개요와 다른 나라 참가자들에 대한 정보를 일부 보여 주면서, 주목해야 할 인물로 사막의 가아라나 록 리 등을 언급한다. 카부토가 특정 나라나 참가자들을 평가하는 말을 하자, 소리 마을 출신 하급 닌자들이 그 말을 듣고 불쾌해하며 카부토를 공격한다. 이 과정에서 소리 마을 닌자들이 독특한 도구와 음파를 활용한 공격을 사용하는 모습이 잠깐 드러난다. 곧이어 시험관인 모라노 이비키가 등장해 소음을 제압하고, 모두에게 자리에 앉으라고 지시한다. 이비키는 자신이 이번 중간시험 1차 필기 시험의 책임자라고 소개하고, 긴장감 속에서 시험 설명을 시작하려는 장면에서 에피소드가 마무리된다.",
